full_text,clean,Label
Ternyata MBG itu gak gratis yah dibayar pakai : - Sulitnya akses pendidikan layak - Guru tidak sejahtera - Keracunan makanan - Sulitnya cari pekerjaan - Pemulihan bencana yg lambat - Non aktifnya BPJS Semoga semua segera membaik hanya kpd Allah kita berharap https://t.co/8DFzBmM5Jq,mbg gak gratis yah bayar pakai sulit akses didik layak guru sejahtera racun makan sulit cari kerja pulih bencana yg lambat non aktif bpjs moga baik kpd allah harap,Positif
Gak Kumendan nya Gak ceCunguk nya SaMa ToLoL nya‼️ Jadi pengen Liat .. Tar kl Anak si Bebegig ini KeraCunan MBG dan mendadak keJang sambil Mulut nya berbusa.. Kira2 Congor nya masih bisa bilang ohh itu Wajar aja.. Gak⁉️ Jingannn.. https://t.co/8fU0dpS7u0,gak dan nya gak cecunguk nya tolol nya ken liat tar kl anak si bebegig racun mbg dadak kejang mulut nya busa congor nya bilang ohh wajar aja gak jingannn,Negatif
Stop MBG Stop ngatain anak abah Jangan cuci tangan pakai video sedih https://t.co/V7ARR9gGMe,stop mbg stop ngatain anak abah cuci tangan pakai video sedih,Negatif
Hampir setiap waktu ada korban keracunan karena MBG. Tapi tidak ada satupun pengelola dapur MBG yang ditangkap dan dipidanakan karena memberi makanan basi. https://t.co/Kb7VnKkCqh,korban racun mbg satu kelola dapur mbg tangkap pidana makan basi,Negatif
Kenapa Negara Tidak Mampu Menyediakan Buku dan Alat Tulis Tapi Bisa Berikan MBG?! Anak dikasih MBG banyak keracunan Anak tidak bisa punya buku dan alat tulis memilih Bundir.. https://t.co/DLyRB6bR7M,negara sedia buku alat tulis mbg anak kasih mbg racun anak buku alat tulis pilih bundir,Negatif
jadi begini kelakuan karyawan MBG (pegawai SPPG) yang katanya mau diangkat jadi PPPK &amp; yang gajinya lebih gede dari guru honorer itu? https://t.co/gO6Qisp1hE,laku karyawan mbg pegawai sppg angkat pppk amp gaji gede guru honorer,Positif
sisi positif dari program MBG sejauh ini : 1. banyak kasus keracunan 2. bpjs PBI di non-aktifkan 3. biaya pendidikan dipangkas biar embege tetap eksis walau libur sekolah (pendidikan tidak sepenting embege lho ya) 4. penanganan bencana ditinggal turu karena budget untuk,sisi positif program mbg racun bpjs pbi non aktif biaya didik pangkas biar embege eks libur sekolah didik penting embege lho ya tangan bencana tinggal turu budget,Positif
dana bpjs dialihkan buat program mbg dan iuran bop sekali mendayung langsung menggenosida dua negara bener2 si paling expert melanggar ham layak dijadikan bahan studi,dana bpjs alih program mbg iur bop dayung langsung genosida negara bener si expe langgar ham layak jadi bahan studi,Positif
Pak @prabowo seorang anak laki2 kelas IV SD tewas gantung diri di Kab. Ngada NTT. YBS gantung diri karena tidak mampu membeli buku &amp; pulpen. Andai dana MBG dialihkan untuk pendidikan gratis mungkin ini tdk perlu terjadi https://t.co/xndPKG466R,anak laki kelas iv sd tewas gantung kab ngada ntt ybs gantung beli buku amp pulpen andai dana mbg alih didik gratis tdk,Negatif
 Jangan salahin programnya! Salahin tuh yayasannya SPPGnya pegawe²nya. BGN ga salah presiden ga salah. Pasti ada yang nyabotase biar dikira embege gak sukses! Nah itu dia kalo udah tau programnya rawan sabotase dan minim tindakan preventif kenapa dipaksa terus jalan??,salahin program salahin tuh yayasan sppgnya pegawe nya bgn ga salah presiden ga salah nyabotase biar embege gak sukses kalo udah tau program rawan sabotase minim tindak preventif paksa jalan,Negatif
Karena ibunya tidak bisa beli buku seharga 10 ribu anak di NTT bundir.. Gabung Board of Peace 17 T MBG sehari 1 T tapi ga bisa buat orang tua beli buku untuk anaknya.. Negara Laknat!!! https://t.co/EpnZz8kAkt,ibu beli buku harga ribu anak ntt bundir gabung board of peace t mbg hari t ga orang tua beli buku anak negara laknat,Negatif
TERMASUK PRIORITAS DAN MENDESAKKAH PROGRAM MBG ITU saat seorang anak umur 10 tahun bunuh diri karena tidak sanggup membeli buku dan pena? @prabowo https://t.co/av0Uz3Ktp4,prioritas desak program mbg anak umur bunuh sanggup beli buku pena,Negatif
Permasalahan MBG di Bawah Semakin Marak Apakah BGN Peduli? https://t.co/0ktGBQXcdC,masalah mbg marak bgn peduli,Negatif
ternyata MBG mu Kopdes Merah Putih mu Sawitisasi mu Swasembada pangan mu Food estate mu 3 juta rumah mu 19 juta lapangan kerja mu Board of Peace mu Danantara mu runtuh dihadapan buku dan pena https://t.co/kaGvgwrXt8,mbg mu kopdes merah putih mu sawit mu swasembada pangan mu food estate mu juta rumah mu juta lapang kerja mu board of peace mu danantara mu runtuh hadap buku pena,Positif
MBG ratusan triliun itu hanya menguntungkan parpol dan pejabat2 maling APBN. #MBGMauBarenganGarong Rakyat tetap miskin kelaparan. Bocah di Kendari ini meninggal ketika jualan tissu untuk beli beras #MBGMauBarenganGarong https://t.co/eGksDrO6BP,mbg ratus triliun untung parpol jabat maling apbn rakyat miskin lapar bocah kendari tinggal jual tissu beli beras,Negatif
Pendengung / buzzer-buzzer mulai turun tangan untuk mereduksi fakta-fakta yang kami sampaikan:) https://t.co/6rHyQppyq1,dengung buzzer buzzer turun tangan reduksi fakta fakta,Negatif
Anak2 Sekolah yg KeraCunan Panganan MBG itu HANYA SEBATAS ANGKA STATISTIK⁉️ mereka itu anak orang Boz Kejadian Bisa nimpa anak gw Bisa kena di Anak lu juga! mau Anak Klean Kejang trus Mati gara2 makanan Sampah gitu?? Evaluasi.. jgn ngeyel mulu!! Jingannnn https://t.co/NLLlfQCftI,anak sekolah yg racun pangan mbg batas angka statistik anak orang boz jadi nimpa anak gw kena anak lu anak klean kejang trus mati gara makan sampah gitu evaluasi jgn ngeyel mulu jingannnn,Negatif
Kalo kerja lo benar kita juga akan suka lo dengan sendirinya. Ga perlu bikin sensasi. MBG evaluasi (banyak keracunan) lapangan kerja buka keluar dari BoP. Dan paling penting kalo pidato jangan banyak improvisasi dengan diksi2 yang ga tepat. Banyakan BLUNDER...! https://t.co/FeTfMPwjS3,kalo kerja lo suka lo ga bikin sensasi mbg evaluasi racun lapang kerja buka bop kalo pidato improvisasi diksi ga banyak blunder,Positif
17 T UNTUK IKUT GABUNG DENGAN ISRAEL DKK 1.5 T PERHARI UNTUK MBG HANYA JADI TAI Sisi lain ada ANAK SD BUNUH DIRI Karna orang tua tidak mampu membelikan peralatan sekolah Bener bener dzalim ini pemerintah https://t.co/rHdKIUpYDb,t gabung israel dkk t hari mbg tai sisi anak sd bunuh karna orang tua beli alat sekolah bener bener dzalim perintah,Negatif
Ini jelas MBG itu proyek menguntungkan bagi para pejabat tapi petaka bagi anak-anak sekolah. https://t.co/6RCSRdYhmT,mbg proyek untung jabat petaka anak anak sekolah,Negatif
MBG Bisa Juga membahagiakan anak2 miskin beli baju lebaran kalo Aggarannya Dibagikan Kepada Siswa dan siswi di Sekolah. https://t.co/6ZGezdqCJ0,mbg bahagia anak miskin beli baju lebaran kalo aggarannya bagi siswa siswi sekolah,Positif
Sopir Ugal-ugalan Tabrak Pagar Sekolah di Clapar Malah Ngamuk dan Gigit Jari Warga Saat Hendak Ditolong Sebuah insiden kecelakaan yang berujung pada aksi kekerasan terjadi di depan SD Negeri Clapar. Seorang sopir angkutan MBG diduga mengendarai kendaraannya secara ugal-ugalan https://t.co/s9gw8PBxHE,sopir ugal ugalan tabrak pagar sekolah clapar ngamuk gigit jari warga tolong insiden celaka ujung aksi keras sd negeri clapar sopir angkut mbg duga kendara kendara ugal ugalan,Negatif
Kurang-kurangilah pidato nyebut kalah di Sumbar &amp; Aceh tapi masih ngedar mbg. Serius. Jangan keseringan lah begitu. Nggak baik.,kurang pidato nyebut kalah sumbar amp aceh ngedar mbg serius sering nggak,Negatif
Kata Mas Sabrang MBG bukan program politik karena yang dikasih makanan belum bisa nyoblos. Tapi Mas yang dikasih makanan kan punya orang tua. ,mas sabrang mbg program politik kasih makan nyoblos mas kasih makan orang tua,Negatif
Itu bukan argumen seorang pemimpin. Itu argumen seorang penguasa biadab yg sudah membusuk nurani dan kemanusiaannya. Pesan yg tersirat dlm argumennya itu adalah: Dengan MBG seharga 8K/6K kalian kok minta selamat. Dengan MBG seharga 8K/6K wajarlah kalau kalian keracunan .,argumen pimpin argumen kuasa biadab yg busuk nurani manusia pesan yg sirat dlm argumen mbg harga k k selamat mbg harga k k wajar racun,Positif
Luar biasa Sepertinya ini program paling spektakuler dan terhebat sepanjang sejarah Indonesia sampai Amerika aja pingin mempelajari MBG Wow https://t.co/lMzY5gOKy7,program spektakuler hebat sejarah indonesia amerika aja pingin ajar mbg wow,Positif
Indahnya Indonesia ku Yg bermasalah pendidikan kesehatan lowongan kerja Yg diperjuangkan gentengisasi MBG dn karyawan nya yg auto naik jadi PNS pdhl byk guru honorer yg sudah memerah darah dn keringat pengabdian tp msh aja honor Aaassyuuudaahhhlaahhh... Ngopi pagiii ku https://t.co/axCdfLVmFY,indah indonesia ku yg masalah didik sehat lowong kerja yg juang genteng mbg dn karyawan nya yg auto pns pdhl byk guru honorer yg merah darah dn keringat abdi tp msh aja honor aaassyuuudaahhhlaahhh ngopi pagiii ku,Positif
Insiden menegangkan terjadi di depan SD Clapar Karanggayam. Sebuah mobil MBG diduga melaju ugal-ugalan dari arah Wonotirto menyerempet kendaraan lain hingga akhirnya menabrak gerbang sekolah sampai roboh. Bukannya meminta maaf sopir justru disebut memukul warga yang berniat https://t.co/6MW66belj1,insiden tegang sd clapar karanggayam mobil mbg duga laju ugal ugalan arah wonotirto serempet kendara tabrak gerbang sekolah roboh maaf sopir pukul warga niat,Positif
Bliyow ga salah ngomong gini krena mencopas omon² kepala negara skaligus founder partainya.. Mind set bahwa korban manusia itu kecil secara numerik itu hal wajar krena yg ngomong ini bukan manusia.. Cuwan Proyek MBG ini membutakan nurani mereka sebagai pejabat... https://t.co/Yj2tx9Tlxv,bliyow ga salah ngomong gin krena mencopas omon kepala negara skaligus founder partai mind set korban manusia numerik wajar krena yg ngomong manusia cuwan proyek mbg buta nurani jabat,Negatif
Gaji guru ditambah 2 juta per bulan hanya PHP gaji sopir MBG UMR itu fakta. https://t.co/93hWET8sfV,gaji guru tambah juta php gaji sopir mbg umr fakta,Positif
MBG digambarkan sebagai bentuk nyata kehadiran negara dalam menyiapkan generasi masa depan. Program ini bukan sekadar agenda politik jangka pendek melainkan investasi jangka panjang untuk kualitas anak bangsa. Penerima manfaatnya adalah anak-anak yang bahkan belum punya hak https://t.co/E61Gd0fUGz,mbg gambar bentuk nyata hadir negara generasi program agenda politik jangka pendek investasi jangka kualitas anak bangsa terima manfaat anak anak hak,Positif
Masyarakat tiap hari makan pake beras pake sayuran yg sama kayak yg dipake MBG tp knpa cuma anak sekolah yg keracunan? MKIRI SIA TEH. BERARTI PROGRAM KATERING ABAL2 SIA YANG BERMASALAH DAPURNYA BERMASALAH ASAL2AN. https://t.co/K0bvXcupZR,masyarakat makan pake beras pake sayur yg kayak yg dipake mbg tp knpa anak sekolah yg racun mkiri sia teh program katering abal sia masalah dapur masalah an,Negatif
Suara netizen terkait Bill Gates Epstein dan MBG https://t.co/BdPjhnUWT6,suara netizen kait bill gates epstein mbg,Positif
Mulaiii.... MBG bukan program politik Dia lupa atau Letto y? MBG adlh bagian strategi Prabowo dalam perpolitikan itu jargon kampanyenya dalam pilpres. Faktanya MBG bagi-bagi kue di kalangan politik Coba adakah parpol yg ga punya SPPG? Dahlah....bener kata prof Mahfud https://t.co/68NUaSXQa9,mulaiii mbg program politik lupa letto y mbg adlh strategi prabowo politik jargon kampanye pilpres fakta mbg kue kalang politik coba ada parpol yg ga sppg dah bener prof mahfud,Negatif
Laporan Asal Bapak Senang !! Laporan yang tidak sesuai dengan fakta yg ada di lapangan. Yang ada daging ayam bau bangkai. Bikin geram aja. https://t.co/HYToCSa3AA https://t.co/74U8BzxHdM,lapor senang lapor sesuai fakta yg lapang daging ayam bau bangkai bikin geram aja,Positif
Jadi Terkecoh haha ko anak SD gede gitu pas liat anak SMP kumisan wahh ini mah Pengantar MBG nya wkwk Program MBG emx bisa di buat konten2 kocak dgn tujuan untuk menghibur anak2 dan apresiasi positif pd MBG https://t.co/Ufm4dBWsrS,kecoh haha ko anak sd gede gitu pas liat anak smp kumis wahh mah antar mbg nya wkwk program mbg emx konten kocak dgn tuju hibur anak apresiasi positif pd mbg,Negatif
Ga cm programnya yg bermasalah. SDMnya jg. Mau dibantu kok malah mukul Tabrak Gerbang SD hg Roboh Sopir MBG Terekam Video Memukul Warga di Kebumen. Awas bapak ibu hati2.. bs2 malah anda2 yg dipidanakan loh.. Aplh ini MBG.. Jarkan aja. Konon udh diamankan petugas. https://t.co/DThtAp9CvZ,ga cm program yg masalah sdmnya jg bantu mukul tabrak gerbang sd hg roboh sopir mbg rekam video pukul warga kebumen awas hati bs yg pidana loh aplh mbg jarkan aja konon udh aman tugas,Negatif
Bisnis MBG Untuk mendapatkan SK sebagai pengelola dapur MBG harus bayar 450 juta. https://t.co/WAgI3rG2Yx,bisnis mbg sk kelola dapur mbg bayar juta,Positif
MBG dapet dari kantor https://t.co/JitY2NIFlh,mbg dapet kantor,Positif
:: BuzzeRp BuzzeRp MBG mulai dikerahkan utk berkomentar dlm postingan Keracunan di Sekolah². Kalimatnya sok bijak tapi intinya tetap memuji program MBG utk trs berjalan. Ingat ini adlh proyek besar yg setiap hari dilaksanakan dgn cuan yg fantastis. Makanan Beracun Gratis https://t.co/mXbjOel7vM,buzzerp buzzerp mbg kerah utk komentar dlm postingan racun sekolah kalimat sok bijak inti puji program mbg utk trs jalan adlh proyek yg laksana dgn cuan yg fantastis makan racun gratis,Positif
 Anak prasejahtera tidak butuh MBG tapi orangtuanya butuh pekerjaan yang layak. #StopMBG #AwasMBGBillGates https://t.co/C5yPen6mw9,anak prasejahtera butuh mbg orangtuanya butuh kerja layak,Negatif
️ KERACUNAN (LAGI) !! ️ Kemarin 6 Februari 2026 petaka telah menghampiri 56 'penerima manfaat' embege di Singkawang. Sampai berita ini kami kabarkan tidak ada pihak manapun yang menyebut SPPG mana yang wajib bertanggung jawab. Lagi-lagi hanya ada korban tidak ada pelaku. https://t.co/4WyTVFbv7R,racun kemarin februari petaka hampir terima manfaat embege singkawang berita kabar mana sebut sppg wajib tanggung korban laku,Negatif
Waduh..! MBG Lagi Heboh mitra SPPG yang mau mengambil SK pengajuan dapur MBG disuruh bayar RP. 450 juta kepada seseorang yang mengaku keponakan Kepala BGN. Seseorang yang mengaku keponakan Kepala BGN masih belum diketahui siapa sebenarnya orang tersebut. Beneran segitu https://t.co/AB2s9RG8HV,mbg heboh mitra sppg ambil sk aju dapur mbg suruh bayar rp juta aku keponakan kepala bgn aku keponakan kepala bgn orang beneran segitu,Negatif
Fantastis... Temuan ICW Satu yayasan bisa mengelola anggaran MBG hingga Rp120 Milyar per tahun... Angka yang sangat besar untuk sebuah Proyek yang hanya dikelola oleh sebuah Yayasan yang seharusnya dikelola oleh sebuah Badan yang Profesional... https://t.co/HpOBPHMFBF,fantastis temu icw yayasan kelola anggar mbg rp milyar angka proyek kelola yayasan kelola badan profesional,Positif
Mengapa sih menu MBG selalu bermasalah ? Kali ini terjadi di Kab Rembang Jateng menunya tidak layak dikonsumsi oleh para siswa. Bagaimana tidak menu daging ayam yg disajikan tidak bersih tembolok ayamnya masih nempel ( kantong makanan di leher) dan berbau. https://t.co/BbvVNHtkGF,sih menu mbg masalah kali kab rembang jateng menu layak konsumsi siswa menu daging ayam yg saji bersih tembolok ayam nempel kantong makan leher bau,Positif
Mubazir lagi...? Melihat kayak gini Rasanya anggaran MBG lbh praktis efisien dan bermanfaat jika dialokasikan untuk Pendidikan Gratis dan Kesehatan gratis !! https://t.co/gFfXlqQjnS,mubazir kayak gin anggar mbg lbh praktis efisien manfaat alokasi didik gratis sehat gratis,Positif
Sebuah mobil MBG diduga dikemudikan secara ugal-ugalan dari arah Wonotirto sampai hingga menabrak gerbang SDN Clapar Kec Karanggayam pada Jumat (6/2/2026). Benturan keras membuat gerbang sekolah roboh. https://t.co/NcGOYb6Ley,mobil mbg duga kemudi ugal ugalan arah wonotirto tabrak gerbang sdn clapar kec karanggayam jumat bentur keras gerbang sekolah roboh,Positif
lawan mbg selamatkan dapur ibu pertiwi yg bersemayam di setiap dapur rumah rakyat dari pengambilalihan sepihak en semena-mena oleh dapur kekuasaan https://t.co/sln6SugVkP,lawan mbg selamat dapur pertiwi yg semayam dapur rumah rakyat pengambilalihan en semena mena dapur kuasa,Positif
Bayangin dengan gaji 500rb mungkin hanya cukup utk transport dr Pamulang ke Jakbar Begitu miris gaji guru honorer kalah dg tukang cuci MBG https://t.co/DOY7FNWt9e,bayangin gaji rb utk transpo dr pamulang jakbar miris gaji guru honorer kalah dg tukang cuci mbg,Negatif
Setahun sejak program Makan Bergizi Gratis (MBG) berjalan kritik terhadap pelaksanaannya belum mereda. Meski begitu pemerintah justru menaikkan anggarannya drastis. Pada 2026 anggaran MBG melonjak empat kali lipat #DW ~VE https://t.co/oFCJW0FFRv,tahun program makan gizi gratis mbg jalan kritik laksana reda perintah naik anggar drastis anggar mbg lonjak kali lipat ve,Positif
Kalian sibuk nikmati cuan proyek MBG sementara ada anak SD yang bunuh diri karena tidak bisa membeli pena dan buku @prabowo,sibuk nikmat cuan proyek mbg anak sd bunuh beli pena buku,Negatif
MBG beneran anjing. Ga perlu nunggu neraka. Semoga mereka hidup menderita ga bisa berak sampe mati. Proyek korup MBG anjing.,mbg beneran anjing ga nunggu neraka moga hidup derita ga berak sampe mati proyek korup mbg anjing,Negatif
Prabowo cuap2 dgn bangga bahwa MBG berhasil membuka 1 juta tenaga kerja baru. Sementara realita nasib WNI https://t.co/beY6coBxJm,prabowo cuap dgn bangga mbg hasil buka juta tenaga kerja realita nasib wni,Positif
Buat ngasih ke Donal Trump ada uangnya sampai 17T buat ngasih ke Brazil ada uangnya sampai 16T buat MBG yg sehari 1.2T ada uangnya... Tapi buat rakyatnya yg sedang sekarat ga ada dananya. Benar2 pemerintah dzolim https://t.co/3I13DqM5E8,ngasih donal trump uang t ngasih brazil uang t mbg yg hari t uang rakyat yg sekarat ga dana perintah dzolim,Positif
